"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 19 15:01:42 GMT 2024","Wed Jun 19 15:01:43 GMT 2024","814","","","","ApiProjectTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"passed","Wed Jun 19 15:01:22 GMT 2024","Wed Jun 19 15:01:38 GMT 2024","16099","","","","ProjectTests","AddProject","AddProject","Verifying for adding a project with model data"
"passed","Wed Jun 19 15:01:22 GMT 2024","Wed Jun 19 15:01:38 GMT 2024","15678","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"passed","Wed Jun 19 15:01:22 GMT 2024","Wed Jun 19 15:01:38 GMT 2024","16221","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"passed","Wed Jun 19 15:01:39 GMT 2024","Wed Jun 19 15:01:42 GMT 2024","3122","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""UserName"",""Password"")","Check the error messages if username or password are incorrect"
"passed","Wed Jun 19 15:01:22 GMT 2024","Wed Jun 19 15:01:39 GMT 2024","16848","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"passed","Wed Jun 19 15:01:38 GMT 2024","Wed Jun 19 15:01:43 GMT 2024","5307","","","","ProjectTests","CheckMessageAddingProjectWithEmptyName","CheckMessageAddingProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
"passed","Wed Jun 19 15:01:44 GMT 2024","Wed Jun 19 15:01:45 GMT 2024","1042","","","","ApiProjectTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"passed","Wed Jun 19 15:01:43 GMT 2024","Wed Jun 19 15:01:44 GMT 2024","942","","","","ApiProjectTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = null, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"passed","Wed Jun 19 15:01:39 GMT 2024","Wed Jun 19 15:01:42 GMT 2024","3122","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""' OR '1'='1"",""' OR '1'='1"")","Check the error messages if username or password are incorrect"
"passed","Wed Jun 19 15:01:42 GMT 2024","Wed Jun 19 15:01:45 GMT 2024","3065","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""<script>alert(1)</script>"",""<script>alert(1)</script>"")","Check the error messages if username or password are incorrect"
"passed","Wed Jun 19 15:01:45 GMT 2024","Wed Jun 19 15:01:45 GMT 2024","623","","","","ApiProjectTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :name is a required field.\""}"")","Verifying a response with invalid data"
"passed","Wed Jun 19 15:01:45 GMT 2024","Wed Jun 19 15:01:46 GMT 2024","604","","","","ApiProjectTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :suite_mode is not a supported enum value (\\\""4\\\"").\""}"")","Verifying a response with invalid data"
"passed","Wed Jun 19 15:01:38 GMT 2024","Wed Jun 19 15:01:46 GMT 2024","7568","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
"passed","Wed Jun 19 15:01:38 GMT 2024","Wed Jun 19 15:01:39 GMT 2024","888","","","","ApiProjectTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project Full, Announcement: This is a full test project announcement., IsShowAnnouncement: True, ProjectTypeByValue: 1,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"passed","Wed Jun 19 15:01:45 GMT 2024","Wed Jun 19 15:01:47 GMT 2024","1141","","","","ApiProjectTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
"passed","Wed Jun 19 15:01:46 GMT 2024","Wed Jun 19 15:01:47 GMT 2024","1119","","","","ApiProjectTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updeleted"
"passed","Wed Jun 19 15:01:43 GMT 2024","Wed Jun 19 15:01:47 GMT 2024","3628","","","","LoginTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
