"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 08 13:42:27 GMT 2024","Mon Jul 08 13:42:34 GMT 2024","6810","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"passed","Mon Jul 08 13:42:41 GMT 2024","Mon Jul 08 13:42:44 GMT 2024","3171","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""<script>alert(1)</script>"",""<script>alert(1)</script>"")","Check the error messages if username or password are incorrect"
"passed","Mon Jul 08 13:42:23 GMT 2024","Mon Jul 08 13:42:27 GMT 2024","4448","","","","AuthenticationTests","LoginWithoutUserNameAndPassword","LoginWithoutUserNameAndPassword","Check the error messages if username and password are not entered"
"passed","Mon Jul 08 13:42:42 GMT 2024","Mon Jul 08 13:42:45 GMT 2024","3831","","","","AuthenticationTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
"passed","Mon Jul 08 13:42:23 GMT 2024","Mon Jul 08 13:42:32 GMT 2024","8837","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"passed","Mon Jul 08 13:42:32 GMT 2024","Mon Jul 08 13:42:37 GMT 2024","5711","","","","ProjectTests","CheckMessageInProjectDelConformationWindow","CheckMessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"passed","Mon Jul 08 13:42:37 GMT 2024","Mon Jul 08 13:42:37 GMT 2024","822","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"passed","Mon Jul 08 13:42:34 GMT 2024","Mon Jul 08 13:42:45 GMT 2024","10504","","","","ProjectTests","UpdateAddedProject","UpdateAddedProject","Verifying an added project has been updated"
"passed","Mon Jul 08 13:42:27 GMT 2024","Mon Jul 08 13:42:34 GMT 2024","7282","","","","ProjectTests","AddProject","AddProject","Verifying for adding a project with model data"
"passed","Mon Jul 08 13:42:23 GMT 2024","Mon Jul 08 13:42:31 GMT 2024","8070","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"passed","Mon Jul 08 13:42:34 GMT 2024","Mon Jul 08 13:42:41 GMT 2024","6875","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
"passed","Mon Jul 08 13:42:23 GMT 2024","Mon Jul 08 13:42:27 GMT 2024","4483","","","","AuthenticationTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
