"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Feb 03 12:32:52 GMT 2025","Mon Feb 03 12:32:53 GMT 2025","440","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = null, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Feb 03 12:32:52 GMT 2025","Mon Feb 03 12:32:53 GMT 2025","422","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Feb 03 12:32:53 GMT 2025","Mon Feb 03 12:32:53 GMT 2025","560","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Feb 03 12:32:33 GMT 2025","Mon Feb 03 12:33:26 GMT 2025","52502","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"broken","Mon Feb 03 12:33:32 GMT 2025","Mon Feb 03 12:33:33 GMT 2025","460","","","","ProjectApiTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
"failed","Mon Feb 03 12:33:32 GMT 2025","Mon Feb 03 12:33:32 GMT 2025","438","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :name is a required field.\""}"")","Verifying a response with invalid data"
"broken","Mon Feb 03 12:33:26 GMT 2025","Mon Feb 03 12:33:58 GMT 2025","31484","","","","AuthenticationTests","Logout","Logout","Check logout"
"passed","Mon Feb 03 12:34:34 GMT 2025","Mon Feb 03 12:36:25 GMT 2025","111306","","","","ProjectTests","CheckMessageInProjectDelConformationWindow","CheckMessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"broken","Mon Feb 03 12:33:33 GMT 2025","Mon Feb 03 12:34:54 GMT 2025","80494","","","","ProjectTests","AddProject","AddProject","Verifying for adding a project with model data"
"broken","Mon Feb 03 12:34:56 GMT 2025","Mon Feb 03 12:36:01 GMT 2025","65125","","","","ProjectTests","UpdateAddedProject","UpdateAddedProject","Verifying an added project has been updated"
"failed","Mon Feb 03 12:33:32 GMT 2025","Mon Feb 03 12:33:32 GMT 2025","349","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :suite_mode is not a supported enum value (\\\""4\\\"").\""}"")","Verifying a response with invalid data"
"broken","Mon Feb 03 12:32:52 GMT 2025","Mon Feb 03 12:32:52 GMT 2025","502","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project Full, Announcement: This is a full test project announcement., IsShowAnnouncement: True, ProjectTypeByValue: 1,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Feb 03 12:34:54 GMT 2025","Mon Feb 03 12:36:27 GMT 2025","93018","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
"passed","Mon Feb 03 12:32:33 GMT 2025","Mon Feb 03 12:32:52 GMT 2025","18952","","","","AuthenticationTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
"passed","Mon Feb 03 12:33:26 GMT 2025","Mon Feb 03 12:34:18 GMT 2025","52324","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""<script>alert(1)</script>"",""<script>alert(1)</script>"")","Check the error messages if username or password are incorrect"
"broken","Mon Feb 03 12:33:27 GMT 2025","Mon Feb 03 12:34:34 GMT 2025","67163","","","","AuthenticationTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
"passed","Mon Feb 03 12:32:33 GMT 2025","Mon Feb 03 12:32:52 GMT 2025","18438","","","","AuthenticationTests","LoginWithoutUserNameAndPassword","LoginWithoutUserNameAndPassword","Check the error messages if username and password are not entered"
"broken","Mon Feb 03 12:32:33 GMT 2025","Mon Feb 03 12:33:26 GMT 2025","53027","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"broken","Mon Feb 03 12:34:18 GMT 2025","Mon Feb 03 12:34:56 GMT 2025","37555","","","","ProjectTests","CheckMessageAddingProjectWithEmptyName","CheckMessageAddingProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
"broken","Mon Feb 03 12:33:33 GMT 2025","Mon Feb 03 12:33:33 GMT 2025","422","","","","ProjectApiTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updated"
"broken","Mon Feb 03 12:33:58 GMT 2025","Mon Feb 03 12:35:48 GMT 2025","110445","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"passed","Mon Feb 03 12:32:53 GMT 2025","Mon Feb 03 12:33:32 GMT 2025","38314","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""' OR '1'='1"",""' OR '1'='1"")","Check the error messages if username or password are incorrect"
"passed","Mon Feb 03 12:32:53 GMT 2025","Mon Feb 03 12:33:27 GMT 2025","34084","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""UserName"",""Password"")","Check the error messages if username or password are incorrect"
