"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 23 12:33:19 GMT 2024","Mon Dec 23 12:33:24 GMT 2024","4439","","","","AuthenticationTests","LoginWithoutUserNameAndPassword","LoginWithoutUserNameAndPassword","Check the error messages if username and password are not entered"
"broken","Mon Dec 23 12:33:35 GMT 2024","Mon Dec 23 12:33:35 GMT 2024","371","","","","ProjectApiTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updated"
"failed","Mon Dec 23 12:33:35 GMT 2024","Mon Dec 23 12:33:35 GMT 2024","263","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :name is a required field.\""}"")","Verifying a response with invalid data"
"broken","Mon Dec 23 12:33:35 GMT 2024","Mon Dec 23 12:33:35 GMT 2024","373","","","","ProjectApiTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
"broken","Mon Dec 23 12:33:34 GMT 2024","Mon Dec 23 12:33:34 GMT 2024","391","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Dec 23 12:33:34 GMT 2024","Mon Dec 23 12:33:35 GMT 2024","220","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"passed","Mon Dec 23 12:33:36 GMT 2024","Mon Dec 23 12:33:39 GMT 2024","3676","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""<script>alert(1)</script>"",""<script>alert(1)</script>"")","Check the error messages if username or password are incorrect"
"passed","Mon Dec 23 12:33:19 GMT 2024","Mon Dec 23 12:33:24 GMT 2024","4442","","","","AuthenticationTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
"broken","Mon Dec 23 12:33:19 GMT 2024","Mon Dec 23 12:33:25 GMT 2024","6008","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"broken","Mon Dec 23 12:33:39 GMT 2024","Mon Dec 23 12:33:48 GMT 2024","8555","","","","AuthenticationTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
"passed","Mon Dec 23 12:33:28 GMT 2024","Mon Dec 23 12:33:34 GMT 2024","5814","","","","ProjectTests","CheckMessageInProjectDelConformationWindow","CheckMessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"broken","Mon Dec 23 12:33:24 GMT 2024","Mon Dec 23 12:33:28 GMT 2024","4461","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"passed","Mon Dec 23 12:33:35 GMT 2024","Mon Dec 23 12:33:39 GMT 2024","3910","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""UserName"",""Password"")","Check the error messages if username or password are incorrect"
"passed","Mon Dec 23 12:33:35 GMT 2024","Mon Dec 23 12:33:39 GMT 2024","3822","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""' OR '1'='1"",""' OR '1'='1"")","Check the error messages if username or password are incorrect"
"broken","Mon Dec 23 12:33:31 GMT 2024","Mon Dec 23 12:33:43 GMT 2024","12467","","","","ProjectTests","UpdateAddedProject","UpdateAddedProject","Verifying an added project has been updated"
"broken","Mon Dec 23 12:33:24 GMT 2024","Mon Dec 23 12:33:31 GMT 2024","7202","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"broken","Mon Dec 23 12:33:19 GMT 2024","Mon Dec 23 12:33:28 GMT 2024","8751","","","","ProjectTests","AddProject","AddProject","Verifying for adding a project with model data"
"broken","Mon Dec 23 12:33:28 GMT 2024","Mon Dec 23 12:33:36 GMT 2024","7519","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
"broken","Mon Dec 23 12:33:34 GMT 2024","Mon Dec 23 12:33:35 GMT 2024","206","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = null, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Dec 23 12:33:25 GMT 2024","Mon Dec 23 12:33:34 GMT 2024","9238","","","","ProjectTests","CheckMessageAddingProjectWithEmptyName","CheckMessageAddingProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
"broken","Mon Dec 23 12:33:34 GMT 2024","Mon Dec 23 12:33:34 GMT 2024","236","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project Full, Announcement: This is a full test project announcement., IsShowAnnouncement: True, ProjectTypeByValue: 1,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"failed","Mon Dec 23 12:33:35 GMT 2024","Mon Dec 23 12:33:35 GMT 2024","202","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :suite_mode is not a supported enum value (\\\""4\\\"").\""}"")","Verifying a response with invalid data"
"broken","Mon Dec 23 12:33:39 GMT 2024","Mon Dec 23 12:33:49 GMT 2024","9834","","","","AuthenticationTests","Logout","Logout","Check logout"
