"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Apr 21 12:35:56 GMT 2025","Mon Apr 21 12:36:18 GMT 2025","21691","","","","ProjectTests","AddProject","AddProject","Verifying for adding a project with model data"
"broken","Mon Apr 21 12:36:31 GMT 2025","Mon Apr 21 12:36:42 GMT 2025","11316","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""' OR '1'='1"",""' OR '1'='1"")","Check the error messages if username or password are incorrect"
"broken","Mon Apr 21 12:35:56 GMT 2025","Mon Apr 21 12:36:18 GMT 2025","21681","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"broken","Mon Apr 21 12:36:30 GMT 2025","Mon Apr 21 12:36:30 GMT 2025","205","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project Full, Announcement: This is a full test project announcement., IsShowAnnouncement: True, ProjectTypeByValue: 1,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Apr 21 12:35:56 GMT 2025","Mon Apr 21 12:36:18 GMT 2025","21690","","","","AuthenticationTests","LoginWithoutUserNameAndPassword","LoginWithoutUserNameAndPassword","Check the error messages if username and password are not entered"
"broken","Mon Apr 21 12:36:31 GMT 2025","Mon Apr 21 12:36:42 GMT 2025","11358","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""UserName"",""Password"")","Check the error messages if username or password are incorrect"
"broken","Mon Apr 21 12:36:30 GMT 2025","Mon Apr 21 12:36:31 GMT 2025","93","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = null, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Apr 21 12:36:30 GMT 2025","Mon Apr 21 12:36:41 GMT 2025","11327","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
"failed","Mon Apr 21 12:36:42 GMT 2025","Mon Apr 21 12:36:42 GMT 2025","183","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :name is a required field.\""}"")","Verifying a response with invalid data"
"broken","Mon Apr 21 12:36:31 GMT 2025","Mon Apr 21 12:36:31 GMT 2025","319","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
