"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jul 21 12:43:05 GMT 2025","Mon Jul 21 12:43:25 GMT 2025","20262","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"broken","Mon Jul 21 12:43:37 GMT 2025","Mon Jul 21 12:43:38 GMT 2025","225","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Jul 21 12:43:48 GMT 2025","Mon Jul 21 12:43:59 GMT 2025","11337","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""<script>alert(1)</script>"",""<script>alert(1)</script>"")","Check the error messages if username or password are incorrect"
"failed","Mon Jul 21 12:43:37 GMT 2025","Mon Jul 21 12:43:38 GMT 2025","219","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :name is a required field.\""}"")","Verifying a response with invalid data"
"broken","Mon Jul 21 12:43:49 GMT 2025","Mon Jul 21 12:44:00 GMT 2025","11168","","","","AuthenticationTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
"broken","Mon Jul 21 12:43:25 GMT 2025","Mon Jul 21 12:43:36 GMT 2025","11452","","","","AuthenticationTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
"broken","Mon Jul 21 12:43:05 GMT 2025","Mon Jul 21 12:43:25 GMT 2025","20250","","","","ProjectTests","AddProject","AddProject","Verifying for adding a project with model data"
"broken","Mon Jul 21 12:43:38 GMT 2025","Mon Jul 21 12:43:38 GMT 2025","138","","","","ProjectApiTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updated"
"broken","Mon Jul 21 12:43:38 GMT 2025","Mon Jul 21 12:43:49 GMT 2025","11468","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""' OR '1'='1"",""' OR '1'='1"")","Check the error messages if username or password are incorrect"
"broken","Mon Jul 21 12:43:05 GMT 2025","Mon Jul 21 12:43:25 GMT 2025","20236","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"broken","Mon Jul 21 12:43:25 GMT 2025","Mon Jul 21 12:43:37 GMT 2025","12102","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"broken","Mon Jul 21 12:43:48 GMT 2025","Mon Jul 21 12:43:59 GMT 2025","11289","","","","AuthenticationTests","Logout","Logout","Check logout"
"broken","Mon Jul 21 12:43:38 GMT 2025","Mon Jul 21 12:43:49 GMT 2025","11329","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""UserName"",""Password"")","Check the error messages if username or password are incorrect"
"broken","Mon Jul 21 12:43:37 GMT 2025","Mon Jul 21 12:43:37 GMT 2025","241","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Jul 21 12:43:36 GMT 2025","Mon Jul 21 12:43:48 GMT 2025","11454","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
