"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 20 13:42:35 GMT 2024","Sat Jul 20 13:42:35 GMT 2024","265","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :suite_mode is not a supported enum value (\\\""4\\\"").\""}"")","Verifying a response with invalid data"
"passed","Sat Jul 20 13:42:35 GMT 2024","Sat Jul 20 13:42:36 GMT 2024","914","","","","ProjectApiTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updated"
"passed","Sat Jul 20 13:42:17 GMT 2024","Sat Jul 20 13:42:24 GMT 2024","7404","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"passed","Sat Jul 20 13:42:24 GMT 2024","Sat Jul 20 13:42:30 GMT 2024","5479","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"passed","Sat Jul 20 13:42:17 GMT 2024","Sat Jul 20 13:42:25 GMT 2024","7771","","","","ProjectTests","AddProject","AddProject","Verifying for adding a project with model data"
"passed","Sat Jul 20 13:42:35 GMT 2024","Sat Jul 20 13:42:36 GMT 2024","770","","","","ProjectApiTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
"passed","Sat Jul 20 13:42:21 GMT 2024","Sat Jul 20 13:42:25 GMT 2024","3982","","","","ProjectTests","CheckMessageAddingProjectWithEmptyName","CheckMessageAddingProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
"passed","Sat Jul 20 13:42:34 GMT 2024","Sat Jul 20 13:42:35 GMT 2024","565","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"passed","Sat Jul 20 13:42:33 GMT 2024","Sat Jul 20 13:42:33 GMT 2024","531","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project Full, Announcement: This is a full test project announcement., IsShowAnnouncement: True, ProjectTypeByValue: 1,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"passed","Sat Jul 20 13:42:30 GMT 2024","Sat Jul 20 13:42:33 GMT 2024","2218","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""<script>alert(1)</script>"",""<script>alert(1)</script>"")","Check the error messages if username or password are incorrect"
