"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 26 13:42:39 GMT 2024","Fri Jul 26 13:42:39 GMT 2024","297","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :name is a required field.\""}"")","Verifying a response with invalid data"
"passed","Fri Jul 26 13:42:20 GMT 2024","Fri Jul 26 13:42:28 GMT 2024","7315","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"passed","Fri Jul 26 13:42:39 GMT 2024","Fri Jul 26 13:42:39 GMT 2024","577","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"passed","Fri Jul 26 13:42:28 GMT 2024","Fri Jul 26 13:42:32 GMT 2024","4084","","","","ProjectTests","CheckMessageAddingProjectWithEmptyName","CheckMessageAddingProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
"passed","Fri Jul 26 13:42:36 GMT 2024","Fri Jul 26 13:42:39 GMT 2024","3188","","","","AuthenticationTests","Logout","Logout","Check logout"
"passed","Fri Jul 26 13:42:37 GMT 2024","Fri Jul 26 13:42:38 GMT 2024","773","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"passed","Fri Jul 26 13:42:38 GMT 2024","Fri Jul 26 13:42:39 GMT 2024","724","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = null, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"passed","Fri Jul 26 13:42:32 GMT 2024","Fri Jul 26 13:42:34 GMT 2024","2337","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""UserName"",""Password"")","Check the error messages if username or password are incorrect"
"passed","Fri Jul 26 13:42:29 GMT 2024","Fri Jul 26 13:42:33 GMT 2024","4882","","","","ProjectTests","CheckMessageInProjectDelConformationWindow","CheckMessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"passed","Fri Jul 26 13:42:30 GMT 2024","Fri Jul 26 13:42:40 GMT 2024","9223","","","","ProjectTests","UpdateAddedProject","UpdateAddedProject","Verifying an added project has been updated"
