"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jul 03 15:30:17 GMT 2024","Wed Jul 03 15:31:18 GMT 2024","60496","","","","ProjectTests","UpdateAddedProject","UpdateAddedProject","Verifying an added project has been updated"
"passed","Wed Jul 03 15:31:18 GMT 2024","Wed Jul 03 15:31:18 GMT 2024","491","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :suite_mode is not a supported enum value (\\\""4\\\"").\""}"")","Verifying a response with invalid data"
"passed","Wed Jul 03 15:31:17 GMT 2024","Wed Jul 03 15:31:18 GMT 2024","999","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = null, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"passed","Wed Jul 03 15:31:18 GMT 2024","Wed Jul 03 15:31:18 GMT 2024","469","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :name is a required field.\""}"")","Verifying a response with invalid data"
"passed","Wed Jul 03 15:31:17 GMT 2024","Wed Jul 03 15:31:18 GMT 2024","678","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"broken","Wed Jul 03 15:29:15 GMT 2024","Wed Jul 03 15:30:17 GMT 2024","61752","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"broken","Wed Jul 03 15:30:17 GMT 2024","Wed Jul 03 15:31:17 GMT 2024","60418","","","","ProjectTests","CheckMessageInProjectDelConformationWindow","CheckMessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"passed","Wed Jul 03 15:31:18 GMT 2024","Wed Jul 03 15:31:19 GMT 2024","989","","","","ProjectApiTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
"passed","Wed Jul 03 15:31:17 GMT 2024","Wed Jul 03 15:31:18 GMT 2024","847","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project Full, Announcement: This is a full test project announcement., IsShowAnnouncement: True, ProjectTypeByValue: 1,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"broken","Wed Jul 03 15:30:17 GMT 2024","Wed Jul 03 15:31:17 GMT 2024","60471","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
"passed","Wed Jul 03 15:31:18 GMT 2024","Wed Jul 03 15:31:18 GMT 2024","968","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"passed","Wed Jul 03 15:31:18 GMT 2024","Wed Jul 03 15:31:19 GMT 2024","1045","","","","ProjectApiTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updated"
"broken","Wed Jul 03 15:29:15 GMT 2024","Wed Jul 03 15:30:17 GMT 2024","61427","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"broken","Wed Jul 03 15:29:15 GMT 2024","Wed Jul 03 15:30:17 GMT 2024","61612","","","","ProjectTests","AddProject","AddProject","Verifying for adding a project with model data"
"broken","Wed Jul 03 15:29:15 GMT 2024","Wed Jul 03 15:30:17 GMT 2024","61434","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"broken","Wed Jul 03 15:30:17 GMT 2024","Wed Jul 03 15:31:17 GMT 2024","60254","","","","ProjectTests","CheckMessageAddingProjectWithEmptyName","CheckMessageAddingProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
