"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 13 13:42:29 GMT 2024","Thu Jun 13 13:42:31 GMT 2024","1469","","","","ApiProjectTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
"passed","Thu Jun 13 13:42:31 GMT 2024","Thu Jun 13 13:42:33 GMT 2024","2158","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""<script>alert(1)</script>"",""<script>alert(1)</script>"")","Check the error messages if username or password are incorrect"
"passed","Thu Jun 13 13:42:19 GMT 2024","Thu Jun 13 13:42:26 GMT 2024","7644","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"passed","Thu Jun 13 13:42:19 GMT 2024","Thu Jun 13 13:42:25 GMT 2024","6317","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"passed","Thu Jun 13 13:42:26 GMT 2024","Thu Jun 13 13:42:31 GMT 2024","5530","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
"passed","Thu Jun 13 13:42:19 GMT 2024","Thu Jun 13 13:42:25 GMT 2024","6665","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"passed","Thu Jun 13 13:42:32 GMT 2024","Thu Jun 13 13:42:35 GMT 2024","2185","","","","LoginTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
"passed","Thu Jun 13 13:42:27 GMT 2024","Thu Jun 13 13:42:28 GMT 2024","1091","","","","ApiProjectTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"passed","Thu Jun 13 13:42:28 GMT 2024","Thu Jun 13 13:42:29 GMT 2024","650","","","","ApiProjectTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"passed","Thu Jun 13 13:42:28 GMT 2024","Thu Jun 13 13:42:29 GMT 2024","810","","","","ApiProjectTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = null, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"passed","Thu Jun 13 13:42:26 GMT 2024","Thu Jun 13 13:42:27 GMT 2024","581","","","","ApiProjectTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project Full, Announcement: This is a full test project announcement., IsShowAnnouncement: True, ProjectTypeByValue: 1,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"passed","Thu Jun 13 13:42:30 GMT 2024","Thu Jun 13 13:42:30 GMT 2024","708","","","","ApiProjectTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updeleted"
"passed","Thu Jun 13 13:42:19 GMT 2024","Thu Jun 13 13:42:26 GMT 2024","6949","","","","ProjectTests","AddProject","AddProject","Verifying for adding a project with model data"
"passed","Thu Jun 13 13:42:25 GMT 2024","Thu Jun 13 13:42:30 GMT 2024","4338","","","","ProjectTests","CheckMessageInProjectDelConformationWindow","CheckMessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"passed","Thu Jun 13 13:42:30 GMT 2024","Thu Jun 13 13:42:31 GMT 2024","1669","","","","LoginTests","LoginWithoutUserNameAndPassword","LoginWithoutUserNameAndPassword","Check the error messages if username and password are not entered"
"passed","Thu Jun 13 13:42:30 GMT 2024","Thu Jun 13 13:42:32 GMT 2024","2184","","","","LoginTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
"passed","Thu Jun 13 13:42:29 GMT 2024","Thu Jun 13 13:42:30 GMT 2024","725","","","","ApiProjectTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :name is a required field.\""}"")","Verifying a response with invalid data"
"passed","Thu Jun 13 13:42:25 GMT 2024","Thu Jun 13 13:42:28 GMT 2024","3379","","","","ProjectTests","CheckMessageAddingProjectWithEmptyName","CheckMessageAddingProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
"passed","Thu Jun 13 13:42:29 GMT 2024","Thu Jun 13 13:42:29 GMT 2024","240","","","","ApiProjectTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :suite_mode is not a supported enum value (\\\""4\\\"").\""}"")","Verifying a response with invalid data"
"passed","Thu Jun 13 13:42:31 GMT 2024","Thu Jun 13 13:42:33 GMT 2024","2063","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""' OR '1'='1"",""' OR '1'='1"")","Check the error messages if username or password are incorrect"
"passed","Thu Jun 13 13:42:31 GMT 2024","Thu Jun 13 13:42:33 GMT 2024","2122","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""UserName"",""Password"")","Check the error messages if username or password are incorrect"
