"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 06 13:42:39 GMT 2024","Sat Jul 06 13:42:48 GMT 2024","8458","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"passed","Sat Jul 06 13:42:50 GMT 2024","Sat Jul 06 13:42:56 GMT 2024","6003","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"passed","Sat Jul 06 13:42:39 GMT 2024","Sat Jul 06 13:42:44 GMT 2024","4679","","","","AuthenticationTests","LoginWithoutUserNameAndPassword","LoginWithoutUserNameAndPassword","Check the error messages if username and password are not entered"
"passed","Sat Jul 06 13:42:59 GMT 2024","Sat Jul 06 13:43:00 GMT 2024","1151","","","","ProjectApiTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
"passed","Sat Jul 06 13:42:55 GMT 2024","Sat Jul 06 13:43:01 GMT 2024","6066","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
"passed","Sat Jul 06 13:42:39 GMT 2024","Sat Jul 06 13:42:49 GMT 2024","9127","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"passed","Sat Jul 06 13:42:57 GMT 2024","Sat Jul 06 13:42:58 GMT 2024","742","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"passed","Sat Jul 06 13:42:44 GMT 2024","Sat Jul 06 13:42:48 GMT 2024","3449","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""' OR '1'='1"",""' OR '1'='1"")","Check the error messages if username or password are incorrect"
"passed","Sat Jul 06 13:42:56 GMT 2024","Sat Jul 06 13:43:05 GMT 2024","8868","","","","ProjectTests","UpdateAddedProject","UpdateAddedProject","Verifying an added project has been updated"
"passed","Sat Jul 06 13:42:39 GMT 2024","Sat Jul 06 13:42:44 GMT 2024","4731","","","","AuthenticationTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
"passed","Sat Jul 06 13:42:58 GMT 2024","Sat Jul 06 13:42:59 GMT 2024","409","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :name is a required field.\""}"")","Verifying a response with invalid data"
"passed","Sat Jul 06 13:42:49 GMT 2024","Sat Jul 06 13:42:55 GMT 2024","6378","","","","ProjectTests","AddProject","AddProject","Verifying for adding a project with model data"
"passed","Sat Jul 06 13:42:44 GMT 2024","Sat Jul 06 13:42:47 GMT 2024","3381","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""UserName"",""Password"")","Check the error messages if username or password are incorrect"
"broken","Sat Jul 06 13:42:59 GMT 2024","Sat Jul 06 13:43:00 GMT 2024","1070","","","","ProjectApiTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updated"
"passed","Sat Jul 06 13:42:48 GMT 2024","Sat Jul 06 13:42:52 GMT 2024","3666","","","","AuthenticationTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
"passed","Sat Jul 06 13:42:58 GMT 2024","Sat Jul 06 13:42:59 GMT 2024","767","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"passed","Sat Jul 06 13:42:56 GMT 2024","Sat Jul 06 13:42:57 GMT 2024","823","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project Full, Announcement: This is a full test project announcement., IsShowAnnouncement: True, ProjectTypeByValue: 1,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"passed","Sat Jul 06 13:42:59 GMT 2024","Sat Jul 06 13:42:59 GMT 2024","427","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :suite_mode is not a supported enum value (\\\""4\\\"").\""}"")","Verifying a response with invalid data"
"passed","Sat Jul 06 13:42:48 GMT 2024","Sat Jul 06 13:42:52 GMT 2024","4068","","","","AuthenticationTests","Logout","Logout","Check logout"
