"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 05 12:30:22 GMT 2024","Mon Aug 05 12:30:22 GMT 2024","686","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"passed","Mon Aug 05 12:30:09 GMT 2024","Mon Aug 05 12:30:20 GMT 2024","10396","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"passed","Mon Aug 05 12:30:21 GMT 2024","Mon Aug 05 12:30:22 GMT 2024","785","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project Full, Announcement: This is a full test project announcement., IsShowAnnouncement: True, ProjectTypeByValue: 1,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"passed","Mon Aug 05 12:30:27 GMT 2024","Mon Aug 05 12:30:30 GMT 2024","2810","","","","AuthenticationTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
"passed","Mon Aug 05 12:30:24 GMT 2024","Mon Aug 05 12:30:27 GMT 2024","2810","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""<script>alert(1)</script>"",""<script>alert(1)</script>"")","Check the error messages if username or password are incorrect"
"passed","Mon Aug 05 12:30:13 GMT 2024","Mon Aug 05 12:30:19 GMT 2024","5824","","","","ProjectTests","AddProject","AddProject","Verifying for adding a project with model data"
"passed","Mon Aug 05 12:30:19 GMT 2024","Mon Aug 05 12:30:24 GMT 2024","5071","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
"passed","Mon Aug 05 12:30:09 GMT 2024","Mon Aug 05 12:30:13 GMT 2024","3802","","","","AuthenticationTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
"passed","Mon Aug 05 12:30:24 GMT 2024","Mon Aug 05 12:30:27 GMT 2024","2749","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""' OR '1'='1"",""' OR '1'='1"")","Check the error messages if username or password are incorrect"
"passed","Mon Aug 05 12:30:24 GMT 2024","Mon Aug 05 12:30:26 GMT 2024","2554","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""UserName"",""Password"")","Check the error messages if username or password are incorrect"
"passed","Mon Aug 05 12:30:13 GMT 2024","Mon Aug 05 12:30:18 GMT 2024","5277","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"passed","Mon Aug 05 12:30:09 GMT 2024","Mon Aug 05 12:30:17 GMT 2024","8157","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"passed","Mon Aug 05 12:30:22 GMT 2024","Mon Aug 05 12:30:23 GMT 2024","492","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = null, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"passed","Mon Aug 05 12:30:23 GMT 2024","Mon Aug 05 12:30:23 GMT 2024","269","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :name is a required field.\""}"")","Verifying a response with invalid data"
"passed","Mon Aug 05 12:30:17 GMT 2024","Mon Aug 05 12:30:21 GMT 2024","3634","","","","ProjectTests","CheckMessageAddingProjectWithEmptyName","CheckMessageAddingProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
"passed","Mon Aug 05 12:30:23 GMT 2024","Mon Aug 05 12:30:23 GMT 2024","233","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :suite_mode is not a supported enum value (\\\""4\\\"").\""}"")","Verifying a response with invalid data"
"passed","Mon Aug 05 12:30:23 GMT 2024","Mon Aug 05 12:30:24 GMT 2024","761","","","","ProjectApiTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
"passed","Mon Aug 05 12:30:26 GMT 2024","Mon Aug 05 12:30:30 GMT 2024","3221","","","","AuthenticationTests","Logout","Logout","Check logout"
"passed","Mon Aug 05 12:30:22 GMT 2024","Mon Aug 05 12:30:23 GMT 2024","725","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"passed","Mon Aug 05 12:30:20 GMT 2024","Mon Aug 05 12:30:29 GMT 2024","9840","","","","ProjectTests","UpdateAddedProject","UpdateAddedProject","Verifying an added project has been updated"
"passed","Mon Aug 05 12:30:18 GMT 2024","Mon Aug 05 12:30:22 GMT 2024","4206","","","","ProjectTests","CheckMessageInProjectDelConformationWindow","CheckMessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"passed","Mon Aug 05 12:30:23 GMT 2024","Mon Aug 05 12:30:24 GMT 2024","763","","","","ProjectApiTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updated"
"passed","Mon Aug 05 12:30:09 GMT 2024","Mon Aug 05 12:30:13 GMT 2024","3821","","","","AuthenticationTests","LoginWithoutUserNameAndPassword","LoginWithoutUserNameAndPassword","Check the error messages if username and password are not entered"
