"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 09 13:43:00 GMT 2024","Tue Jul 09 13:43:01 GMT 2024","781","","","","ProjectApiTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
"passed","Tue Jul 09 13:42:41 GMT 2024","Tue Jul 09 13:42:45 GMT 2024","3993","","","","AuthenticationTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
"passed","Tue Jul 09 13:42:45 GMT 2024","Tue Jul 09 13:42:49 GMT 2024","3930","","","","ProjectTests","CheckMessageAddingProjectWithEmptyName","CheckMessageAddingProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
"passed","Tue Jul 09 13:42:51 GMT 2024","Tue Jul 09 13:42:53 GMT 2024","2302","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""' OR '1'='1"",""' OR '1'='1"")","Check the error messages if username or password are incorrect"
"passed","Tue Jul 09 13:42:56 GMT 2024","Tue Jul 09 13:43:02 GMT 2024","5406","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"passed","Tue Jul 09 13:42:55 GMT 2024","Tue Jul 09 13:42:58 GMT 2024","2885","","","","AuthenticationTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
"passed","Tue Jul 09 13:43:00 GMT 2024","Tue Jul 09 13:43:00 GMT 2024","346","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :name is a required field.\""}"")","Verifying a response with invalid data"
"passed","Tue Jul 09 13:42:41 GMT 2024","Tue Jul 09 13:42:50 GMT 2024","8843","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"passed","Tue Jul 09 13:42:52 GMT 2024","Tue Jul 09 13:42:55 GMT 2024","2518","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""<script>alert(1)</script>"",""<script>alert(1)</script>"")","Check the error messages if username or password are incorrect"
"passed","Tue Jul 09 13:42:41 GMT 2024","Tue Jul 09 13:42:49 GMT 2024","7658","","","","ProjectTests","AddProject","AddProject","Verifying for adding a project with model data"
"passed","Tue Jul 09 13:42:59 GMT 2024","Tue Jul 09 13:42:59 GMT 2024","544","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = null, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"passed","Tue Jul 09 13:42:58 GMT 2024","Tue Jul 09 13:42:59 GMT 2024","535","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"passed","Tue Jul 09 13:42:41 GMT 2024","Tue Jul 09 13:42:45 GMT 2024","3980","","","","AuthenticationTests","LoginWithoutUserNameAndPassword","LoginWithoutUserNameAndPassword","Check the error messages if username and password are not entered"
"passed","Tue Jul 09 13:42:58 GMT 2024","Tue Jul 09 13:42:58 GMT 2024","580","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project Full, Announcement: This is a full test project announcement., IsShowAnnouncement: True, ProjectTypeByValue: 1,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"passed","Tue Jul 09 13:42:49 GMT 2024","Tue Jul 09 13:42:55 GMT 2024","5843","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
"passed","Tue Jul 09 13:42:45 GMT 2024","Tue Jul 09 13:42:51 GMT 2024","5116","","","","ProjectTests","CheckMessageInProjectDelConformationWindow","CheckMessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"passed","Tue Jul 09 13:42:59 GMT 2024","Tue Jul 09 13:43:00 GMT 2024","704","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"passed","Tue Jul 09 13:43:00 GMT 2024","Tue Jul 09 13:43:01 GMT 2024","975","","","","ProjectApiTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updated"
"passed","Tue Jul 09 13:42:55 GMT 2024","Tue Jul 09 13:43:00 GMT 2024","4860","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"passed","Tue Jul 09 13:42:50 GMT 2024","Tue Jul 09 13:42:52 GMT 2024","2193","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""UserName"",""Password"")","Check the error messages if username or password are incorrect"
"passed","Tue Jul 09 13:43:00 GMT 2024","Tue Jul 09 13:43:00 GMT 2024","305","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :suite_mode is not a supported enum value (\\\""4\\\"").\""}"")","Verifying a response with invalid data"
