"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Oct 07 12:34:22 GMT 2024","Mon Oct 07 12:34:28 GMT 2024","6019","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
"passed","Mon Oct 07 12:34:26 GMT 2024","Mon Oct 07 12:34:29 GMT 2024","2906","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""' OR '1'='1"",""' OR '1'='1"")","Check the error messages if username or password are incorrect"
"passed","Mon Oct 07 12:34:19 GMT 2024","Mon Oct 07 12:34:24 GMT 2024","5549","","","","ProjectTests","CheckMessageInProjectDelConformationWindow","CheckMessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"broken","Mon Oct 07 12:34:17 GMT 2024","Mon Oct 07 12:34:23 GMT 2024","6160","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"broken","Mon Oct 07 12:34:28 GMT 2024","Mon Oct 07 12:34:38 GMT 2024","9509","","","","AuthenticationTests","Logout","Logout","Check logout"
"broken","Mon Oct 07 12:34:17 GMT 2024","Mon Oct 07 12:34:22 GMT 2024","5526","","","","ProjectTests","AddProject","AddProject","Verifying for adding a project with model data"
"broken","Mon Oct 07 12:34:30 GMT 2024","Mon Oct 07 12:34:31 GMT 2024","365","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = null, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Oct 07 12:34:19 GMT 2024","Mon Oct 07 12:34:27 GMT 2024","8553","","","","ProjectTests","CheckMessageAddingProjectWithEmptyName","CheckMessageAddingProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
"failed","Mon Oct 07 12:34:31 GMT 2024","Mon Oct 07 12:34:31 GMT 2024","160","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :suite_mode is not a supported enum value (\\\""4\\\"").\""}"")","Verifying a response with invalid data"
"broken","Mon Oct 07 12:34:29 GMT 2024","Mon Oct 07 12:34:37 GMT 2024","8011","","","","AuthenticationTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
"broken","Mon Oct 07 12:34:31 GMT 2024","Mon Oct 07 12:34:31 GMT 2024","174","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Oct 07 12:34:05 GMT 2024","Mon Oct 07 12:34:19 GMT 2024","13141","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"passed","Mon Oct 07 12:34:05 GMT 2024","Mon Oct 07 12:34:17 GMT 2024","11485","","","","AuthenticationTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
"passed","Mon Oct 07 12:34:05 GMT 2024","Mon Oct 07 12:34:17 GMT 2024","11392","","","","AuthenticationTests","LoginWithoutUserNameAndPassword","LoginWithoutUserNameAndPassword","Check the error messages if username and password are not entered"
"failed","Mon Oct 07 12:34:31 GMT 2024","Mon Oct 07 12:34:31 GMT 2024","200","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :name is a required field.\""}"")","Verifying a response with invalid data"
"passed","Mon Oct 07 12:34:27 GMT 2024","Mon Oct 07 12:34:30 GMT 2024","2880","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""<script>alert(1)</script>"",""<script>alert(1)</script>"")","Check the error messages if username or password are incorrect"
"broken","Mon Oct 07 12:34:32 GMT 2024","Mon Oct 07 12:34:32 GMT 2024","183","","","","ProjectApiTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updated"
"broken","Mon Oct 07 12:34:05 GMT 2024","Mon Oct 07 12:34:19 GMT 2024","13144","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"passed","Mon Oct 07 12:34:24 GMT 2024","Mon Oct 07 12:34:26 GMT 2024","2158","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""UserName"",""Password"")","Check the error messages if username or password are incorrect"
"broken","Mon Oct 07 12:34:31 GMT 2024","Mon Oct 07 12:34:32 GMT 2024","203","","","","ProjectApiTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
"broken","Mon Oct 07 12:34:30 GMT 2024","Mon Oct 07 12:34:30 GMT 2024","176","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Oct 07 12:34:23 GMT 2024","Mon Oct 07 12:34:33 GMT 2024","9778","","","","ProjectTests","UpdateAddedProject","UpdateAddedProject","Verifying an added project has been updated"
"broken","Mon Oct 07 12:34:30 GMT 2024","Mon Oct 07 12:34:30 GMT 2024","189","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project Full, Announcement: This is a full test project announcement., IsShowAnnouncement: True, ProjectTypeByValue: 1,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
