"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 11 15:00:15 GMT 2024","Tue Jun 11 15:00:15 GMT 2024","490","","","","ApiProjectTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :suite_mode is not a supported enum value (\\\""4\\\"").\""}"")","Verifying a response with invalid data"
"passed","Tue Jun 11 15:00:15 GMT 2024","Tue Jun 11 15:00:16 GMT 2024","1165","","","","ApiProjectTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
"passed","Tue Jun 11 15:00:03 GMT 2024","Tue Jun 11 15:00:06 GMT 2024","3305","","","","LoginTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
"passed","Tue Jun 11 15:00:10 GMT 2024","Tue Jun 11 15:00:14 GMT 2024","3255","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""<script>alert(1)</script>"",""<script>alert(1)</script>"")","Check the error messages if username or password are incorrect"
"passed","Tue Jun 11 15:00:12 GMT 2024","Tue Jun 11 15:00:16 GMT 2024","3656","","","","LoginTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
"passed","Tue Jun 11 15:00:13 GMT 2024","Tue Jun 11 15:00:14 GMT 2024","848","","","","ApiProjectTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project Full, Announcement: This is a full test project announcement., IsShowAnnouncement: True, ProjectTypeByValue: 1IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"passed","Tue Jun 11 14:59:54 GMT 2024","Tue Jun 11 15:00:04 GMT 2024","9387","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"passed","Tue Jun 11 15:00:04 GMT 2024","Tue Jun 11 15:00:10 GMT 2024","6014","","","","ProjectTests","CheckMessageInProjectDelConformationWindow","CheckMessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"passed","Tue Jun 11 15:00:14 GMT 2024","Tue Jun 11 15:00:15 GMT 2024","1631","","","","ApiProjectTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"passed","Tue Jun 11 15:00:15 GMT 2024","Tue Jun 11 15:00:16 GMT 2024","1196","","","","ApiProjectTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updeleted"
"passed","Tue Jun 11 14:59:54 GMT 2024","Tue Jun 11 15:00:04 GMT 2024","10230","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"passed","Tue Jun 11 15:00:06 GMT 2024","Tue Jun 11 15:00:10 GMT 2024","3328","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""e_liska@mail.ru"",""12345"")","Check the error messages if username or password are incorrect"
"passed","Tue Jun 11 15:00:14 GMT 2024","Tue Jun 11 15:00:15 GMT 2024","508","","","","ApiProjectTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :name is a required field.\""}"")","Verifying a response with invalid data"
"passed","Tue Jun 11 15:00:14 GMT 2024","Tue Jun 11 15:00:14 GMT 2024","811","","","","ApiProjectTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = null, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"passed","Tue Jun 11 15:00:14 GMT 2024","Tue Jun 11 15:00:15 GMT 2024","868","","","","ApiProjectTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"passed","Tue Jun 11 14:59:59 GMT 2024","Tue Jun 11 15:00:06 GMT 2024","6830","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"passed","Tue Jun 11 15:00:04 GMT 2024","Tue Jun 11 15:00:09 GMT 2024","5080","","","","ProjectTests","CheckMessageAddingProjectWithEmptyName","CheckMessageAddingProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
"passed","Tue Jun 11 15:00:10 GMT 2024","Tue Jun 11 15:00:13 GMT 2024","3408","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""' OR '1'='1"",""' OR '1'='1"")","Check the error messages if username or password are incorrect"
"passed","Tue Jun 11 14:59:54 GMT 2024","Tue Jun 11 14:59:59 GMT 2024","4835","","","","LoginTests","LoginWithoutUserNameAndPassword","LoginWithoutUserNameAndPassword","Check the error messages if username and password are not entered"
"passed","Tue Jun 11 15:00:06 GMT 2024","Tue Jun 11 15:00:14 GMT 2024","7841","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
"passed","Tue Jun 11 15:00:09 GMT 2024","Tue Jun 11 15:00:12 GMT 2024","3348","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""WrongUserName"",""tmsQAC0401?"")","Check the error messages if username or password are incorrect"
"passed","Tue Jun 11 14:59:54 GMT 2024","Tue Jun 11 15:00:03 GMT 2024","8819","","","","ProjectTests","AddProject","AddProject","Verifying for adding a project with model data"
