"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 03 13:42:38 GMT 2024","Wed Jul 03 13:42:44 GMT 2024","6148","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
"passed","Wed Jul 03 13:42:41 GMT 2024","Wed Jul 03 13:42:44 GMT 2024","2352","","","","LoginTests","LoginWithoutUserNameAndPassword","LoginWithoutUserNameAndPassword","Check the error messages if username and password are not entered"
"passed","Wed Jul 03 13:42:31 GMT 2024","Wed Jul 03 13:42:38 GMT 2024","7015","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"passed","Wed Jul 03 13:42:38 GMT 2024","Wed Jul 03 13:42:41 GMT 2024","3538","","","","ProjectTests","CheckMessageAddingProjectWithEmptyName","CheckMessageAddingProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
"passed","Wed Jul 03 13:42:31 GMT 2024","Wed Jul 03 13:42:38 GMT 2024","7639","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"passed","Wed Jul 03 13:42:42 GMT 2024","Wed Jul 03 13:42:45 GMT 2024","2383","","","","LoginTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
"passed","Wed Jul 03 13:42:48 GMT 2024","Wed Jul 03 13:42:48 GMT 2024","222","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :suite_mode is not a supported enum value (\\\""4\\\"").\""}"")","Verifying a response with invalid data"
"passed","Wed Jul 03 13:42:38 GMT 2024","Wed Jul 03 13:42:49 GMT 2024","10524","","","","ProjectTests","UpdateAddedProject","UpdateAddedProject","Verifying an added project has been updated"
"passed","Wed Jul 03 13:42:47 GMT 2024","Wed Jul 03 13:42:48 GMT 2024","472","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"passed","Wed Jul 03 13:42:47 GMT 2024","Wed Jul 03 13:42:48 GMT 2024","457","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = null, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"passed","Wed Jul 03 13:42:47 GMT 2024","Wed Jul 03 13:42:49 GMT 2024","2314","","","","LoginTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
"passed","Wed Jul 03 13:42:48 GMT 2024","Wed Jul 03 13:42:49 GMT 2024","734","","","","ProjectApiTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
"passed","Wed Jul 03 13:42:48 GMT 2024","Wed Jul 03 13:42:48 GMT 2024","260","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :name is a required field.\""}"")","Verifying a response with invalid data"
"passed","Wed Jul 03 13:42:48 GMT 2024","Wed Jul 03 13:42:49 GMT 2024","691","","","","ProjectApiTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updated"
"passed","Wed Jul 03 13:42:45 GMT 2024","Wed Jul 03 13:42:47 GMT 2024","2407","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""<script>alert(1)</script>"",""<script>alert(1)</script>"")","Check the error messages if username or password are incorrect"
"passed","Wed Jul 03 13:42:44 GMT 2024","Wed Jul 03 13:42:47 GMT 2024","2503","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""' OR '1'='1"",""' OR '1'='1"")","Check the error messages if username or password are incorrect"
"passed","Wed Jul 03 13:42:31 GMT 2024","Wed Jul 03 13:42:38 GMT 2024","7566","","","","ProjectTests","AddProject","AddProject","Verifying for adding a project with model data"
"passed","Wed Jul 03 13:42:46 GMT 2024","Wed Jul 03 13:42:47 GMT 2024","503","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project Full, Announcement: This is a full test project announcement., IsShowAnnouncement: True, ProjectTypeByValue: 1,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"passed","Wed Jul 03 13:42:44 GMT 2024","Wed Jul 03 13:42:46 GMT 2024","2607","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""UserName"",""Password"")","Check the error messages if username or password are incorrect"
"passed","Wed Jul 03 13:42:47 GMT 2024","Wed Jul 03 13:42:47 GMT 2024","618","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"passed","Wed Jul 03 13:42:31 GMT 2024","Wed Jul 03 13:42:38 GMT 2024","7045","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
