"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Aug 04 12:46:17 GMT 2025","Mon Aug 04 12:46:28 GMT 2025","11450","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""<script>alert(1)</script>"",""<script>alert(1)</script>"")","Check the error messages if username or password are incorrect"
"broken","Mon Aug 04 12:46:06 GMT 2025","Mon Aug 04 12:46:07 GMT 2025","302","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Aug 04 12:46:06 GMT 2025","Mon Aug 04 12:46:17 GMT 2025","11494","","","","AuthenticationTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
"broken","Mon Aug 04 12:45:54 GMT 2025","Mon Aug 04 12:46:05 GMT 2025","11750","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
"broken","Mon Aug 04 12:46:07 GMT 2025","Mon Aug 04 12:46:07 GMT 2025","296","","","","ProjectApiTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
"broken","Mon Aug 04 12:45:32 GMT 2025","Mon Aug 04 12:45:53 GMT 2025","21729","","","","ProjectTests","AddProject","AddProject","Verifying for adding a project with model data"
"failed","Mon Aug 04 12:46:07 GMT 2025","Mon Aug 04 12:46:07 GMT 2025","295","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :suite_mode is not a supported enum value (\\\""4\\\"").\""}"")","Verifying a response with invalid data"
"broken","Mon Aug 04 12:45:32 GMT 2025","Mon Aug 04 12:45:53 GMT 2025","21734","","","","ProjectTests","CheckMessageAddingProjectWithEmptyName","CheckMessageAddingProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
"broken","Mon Aug 04 12:46:07 GMT 2025","Mon Aug 04 12:46:07 GMT 2025","220","","","","ProjectApiTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updated"
"failed","Mon Aug 04 12:46:06 GMT 2025","Mon Aug 04 12:46:07 GMT 2025","333","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :name is a required field.\""}"")","Verifying a response with invalid data"
"broken","Mon Aug 04 12:46:07 GMT 2025","Mon Aug 04 12:46:19 GMT 2025","11519","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""UserName"",""Password"")","Check the error messages if username or password are incorrect"
"broken","Mon Aug 04 12:46:19 GMT 2025","Mon Aug 04 12:46:30 GMT 2025","11378","","","","AuthenticationTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
"broken","Mon Aug 04 12:45:54 GMT 2025","Mon Aug 04 12:46:06 GMT 2025","12366","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"broken","Mon Aug 04 12:45:54 GMT 2025","Mon Aug 04 12:46:06 GMT 2025","12201","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"broken","Mon Aug 04 12:46:07 GMT 2025","Mon Aug 04 12:46:19 GMT 2025","11572","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""' OR '1'='1"",""' OR '1'='1"")","Check the error messages if username or password are incorrect"
"broken","Mon Aug 04 12:46:06 GMT 2025","Mon Aug 04 12:46:06 GMT 2025","359","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Aug 04 12:45:32 GMT 2025","Mon Aug 04 12:45:53 GMT 2025","21724","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"broken","Mon Aug 04 12:45:54 GMT 2025","Mon Aug 04 12:46:06 GMT 2025","12190","","","","ProjectTests","UpdateAddedProject","UpdateAddedProject","Verifying an added project has been updated"
"broken","Mon Aug 04 12:46:05 GMT 2025","Mon Aug 04 12:46:17 GMT 2025","11581","","","","AuthenticationTests","LoginWithoutUserNameAndPassword","LoginWithoutUserNameAndPassword","Check the error messages if username and password are not entered"
"broken","Mon Aug 04 12:46:06 GMT 2025","Mon Aug 04 12:46:06 GMT 2025","416","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project Full, Announcement: This is a full test project announcement., IsShowAnnouncement: True, ProjectTypeByValue: 1,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Aug 04 12:45:32 GMT 2025","Mon Aug 04 12:45:53 GMT 2025","21729","","","","ProjectTests","CheckMessageInProjectDelConformationWindow","CheckMessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"broken","Mon Aug 04 12:46:06 GMT 2025","Mon Aug 04 12:46:06 GMT 2025","309","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = null, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Aug 04 12:46:17 GMT 2025","Mon Aug 04 12:46:29 GMT 2025","11457","","","","AuthenticationTests","Logout","Logout","Check logout"
