"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 29 13:43:04 GMT 2024","Mon Jul 29 13:43:07 GMT 2024","3085","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""' OR '1'='1"",""' OR '1'='1"")","Check the error messages if username or password are incorrect"
"passed","Mon Jul 29 13:43:03 GMT 2024","Mon Jul 29 13:43:06 GMT 2024","3558","","","","AuthenticationTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
"passed","Mon Jul 29 13:43:11 GMT 2024","Mon Jul 29 13:43:11 GMT 2024","469","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :suite_mode is not a supported enum value (\\\""4\\\"").\""}"")","Verifying a response with invalid data"
"passed","Mon Jul 29 13:42:35 GMT 2024","Mon Jul 29 13:42:56 GMT 2024","20227","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"passed","Mon Jul 29 13:42:56 GMT 2024","Mon Jul 29 13:43:04 GMT 2024","8548","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
"passed","Mon Jul 29 13:43:11 GMT 2024","Mon Jul 29 13:43:12 GMT 2024","1414","","","","ProjectApiTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updated"
"passed","Mon Jul 29 13:43:10 GMT 2024","Mon Jul 29 13:43:11 GMT 2024","911","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"passed","Mon Jul 29 13:43:06 GMT 2024","Mon Jul 29 13:43:09 GMT 2024","3037","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""<script>alert(1)</script>"",""<script>alert(1)</script>"")","Check the error messages if username or password are incorrect"
"passed","Mon Jul 29 13:42:56 GMT 2024","Mon Jul 29 13:43:03 GMT 2024","6888","","","","ProjectTests","CheckMessageInProjectDelConformationWindow","CheckMessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"passed","Mon Jul 29 13:43:10 GMT 2024","Mon Jul 29 13:43:11 GMT 2024","462","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :name is a required field.\""}"")","Verifying a response with invalid data"
"passed","Mon Jul 29 13:43:08 GMT 2024","Mon Jul 29 13:43:10 GMT 2024","1272","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"passed","Mon Jul 29 13:43:07 GMT 2024","Mon Jul 29 13:43:11 GMT 2024","3999","","","","AuthenticationTests","Logout","Logout","Check logout"
"passed","Mon Jul 29 13:43:07 GMT 2024","Mon Jul 29 13:43:11 GMT 2024","3885","","","","AuthenticationTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
"passed","Mon Jul 29 13:43:09 GMT 2024","Mon Jul 29 13:43:10 GMT 2024","1167","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = null, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"passed","Mon Jul 29 13:43:00 GMT 2024","Mon Jul 29 13:43:04 GMT 2024","3604","","","","AuthenticationTests","LoginWithoutUserNameAndPassword","LoginWithoutUserNameAndPassword","Check the error messages if username and password are not entered"
"passed","Mon Jul 29 13:43:07 GMT 2024","Mon Jul 29 13:43:08 GMT 2024","979","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project Full, Announcement: This is a full test project announcement., IsShowAnnouncement: True, ProjectTypeByValue: 1,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"passed","Mon Jul 29 13:42:35 GMT 2024","Mon Jul 29 13:42:56 GMT 2024","20422","","","","ProjectTests","AddProject","AddProject","Verifying for adding a project with model data"
"passed","Mon Jul 29 13:42:56 GMT 2024","Mon Jul 29 13:43:07 GMT 2024","11522","","","","ProjectTests","UpdateAddedProject","UpdateAddedProject","Verifying an added project has been updated"
"passed","Mon Jul 29 13:43:04 GMT 2024","Mon Jul 29 13:43:07 GMT 2024","3146","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""UserName"",""Password"")","Check the error messages if username or password are incorrect"
"passed","Mon Jul 29 13:42:35 GMT 2024","Mon Jul 29 13:42:55 GMT 2024","19251","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"passed","Mon Jul 29 13:43:11 GMT 2024","Mon Jul 29 13:43:12 GMT 2024","1295","","","","ProjectApiTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
"passed","Mon Jul 29 13:42:35 GMT 2024","Mon Jul 29 13:42:56 GMT 2024","20201","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"passed","Mon Jul 29 13:42:55 GMT 2024","Mon Jul 29 13:43:00 GMT 2024","5487","","","","ProjectTests","CheckMessageAddingProjectWithEmptyName","CheckMessageAddingProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
