"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Oct 06 12:40:28 GMT 2025","Mon Oct 06 12:40:40 GMT 2025","11511","","","","ProjectTests","CheckMessageInProjectDelConformationWindow","CheckMessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"broken","Mon Oct 06 12:40:28 GMT 2025","Mon Oct 06 12:40:39 GMT 2025","11409","","","","ProjectTests","CheckMessageAddingProjectWithEmptyName","CheckMessageAddingProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
"broken","Mon Oct 06 12:40:39 GMT 2025","Mon Oct 06 12:40:51 GMT 2025","11140","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
"broken","Mon Oct 06 12:40:52 GMT 2025","Mon Oct 06 12:40:52 GMT 2025","62","","","","ProjectApiTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updated"
"broken","Mon Oct 06 12:39:51 GMT 2025","Mon Oct 06 12:40:28 GMT 2025","36896","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"broken","Mon Oct 06 12:40:52 GMT 2025","Mon Oct 06 12:40:52 GMT 2025","70","","","","ProjectApiTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
"broken","Mon Oct 06 12:40:51 GMT 2025","Mon Oct 06 12:41:02 GMT 2025","11073","","","","AuthenticationTests","Logout","Logout","Check logout"
"broken","Mon Oct 06 12:40:40 GMT 2025","Mon Oct 06 12:40:51 GMT 2025","11593","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""UserName"",""Password"")","Check the error messages if username or password are incorrect"
"broken","Mon Oct 06 12:39:51 GMT 2025","Mon Oct 06 12:40:28 GMT 2025","36916","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"failed","Mon Oct 06 12:40:52 GMT 2025","Mon Oct 06 12:40:52 GMT 2025","82","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :suite_mode is not a supported enum value (\\\""4\\\"").\""}"")","Verifying a response with invalid data"
"broken","Mon Oct 06 12:40:51 GMT 2025","Mon Oct 06 12:41:02 GMT 2025","10962","","","","AuthenticationTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
