"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 18 12:36:04 GMT 2024","Mon Nov 18 12:36:12 GMT 2024","8219","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
"passed","Mon Nov 18 12:36:04 GMT 2024","Mon Nov 18 12:36:16 GMT 2024","12083","","","","ProjectTests","UpdateAddedProject","UpdateAddedProject","Verifying an added project has been updated"
"passed","Mon Nov 18 12:36:16 GMT 2024","Mon Nov 18 12:36:17 GMT 2024","807","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = null, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"passed","Mon Nov 18 12:36:17 GMT 2024","Mon Nov 18 12:36:17 GMT 2024","492","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :name is a required field.\""}"")","Verifying a response with invalid data"
"passed","Mon Nov 18 12:35:51 GMT 2024","Mon Nov 18 12:36:01 GMT 2024","10284","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"passed","Mon Nov 18 12:36:12 GMT 2024","Mon Nov 18 12:36:17 GMT 2024","4649","","","","AuthenticationTests","Logout","Logout","Check logout"
"passed","Mon Nov 18 12:36:12 GMT 2024","Mon Nov 18 12:36:16 GMT 2024","4227","","","","AuthenticationTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
"passed","Mon Nov 18 12:36:17 GMT 2024","Mon Nov 18 12:36:18 GMT 2024","1146","","","","ProjectApiTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
"passed","Mon Nov 18 12:35:51 GMT 2024","Mon Nov 18 12:35:57 GMT 2024","5396","","","","AuthenticationTests","LoginWithoutUserNameAndPassword","LoginWithoutUserNameAndPassword","Check the error messages if username and password are not entered"
"passed","Mon Nov 18 12:35:51 GMT 2024","Mon Nov 18 12:35:57 GMT 2024","5355","","","","AuthenticationTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
"passed","Mon Nov 18 12:35:51 GMT 2024","Mon Nov 18 12:36:00 GMT 2024","9164","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"passed","Mon Nov 18 12:36:13 GMT 2024","Mon Nov 18 12:36:14 GMT 2024","730","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project Full, Announcement: This is a full test project announcement., IsShowAnnouncement: True, ProjectTypeByValue: 1,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"passed","Mon Nov 18 12:36:08 GMT 2024","Mon Nov 18 12:36:12 GMT 2024","3706","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""' OR '1'='1"",""' OR '1'='1"")","Check the error messages if username or password are incorrect"
"passed","Mon Nov 18 12:36:17 GMT 2024","Mon Nov 18 12:36:17 GMT 2024","387","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :suite_mode is not a supported enum value (\\\""4\\\"").\""}"")","Verifying a response with invalid data"
"passed","Mon Nov 18 12:36:14 GMT 2024","Mon Nov 18 12:36:17 GMT 2024","2403","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"passed","Mon Nov 18 12:35:57 GMT 2024","Mon Nov 18 12:36:04 GMT 2024","7434","","","","ProjectTests","AddProject","AddProject","Verifying for adding a project with model data"
"passed","Mon Nov 18 12:36:00 GMT 2024","Mon Nov 18 12:36:06 GMT 2024","5880","","","","ProjectTests","CheckMessageAddingProjectWithEmptyName","CheckMessageAddingProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
"passed","Mon Nov 18 12:36:16 GMT 2024","Mon Nov 18 12:36:17 GMT 2024","800","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"passed","Mon Nov 18 12:36:17 GMT 2024","Mon Nov 18 12:36:18 GMT 2024","1038","","","","ProjectApiTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updated"
"passed","Mon Nov 18 12:36:06 GMT 2024","Mon Nov 18 12:36:10 GMT 2024","3549","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""UserName"",""Password"")","Check the error messages if username or password are incorrect"
"passed","Mon Nov 18 12:36:01 GMT 2024","Mon Nov 18 12:36:08 GMT 2024","6934","","","","ProjectTests","CheckMessageInProjectDelConformationWindow","CheckMessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"passed","Mon Nov 18 12:35:57 GMT 2024","Mon Nov 18 12:36:04 GMT 2024","7539","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"passed","Mon Nov 18 12:36:10 GMT 2024","Mon Nov 18 12:36:13 GMT 2024","3617","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""<script>alert(1)</script>"",""<script>alert(1)</script>"")","Check the error messages if username or password are incorrect"
