"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Oct 27 12:41:58 GMT 2025","Mon Oct 27 12:42:09 GMT 2025","11122","","","","AuthenticationTests","Logout","Logout","Check logout"
"broken","Mon Oct 27 12:41:47 GMT 2025","Mon Oct 27 12:41:58 GMT 2025","11298","","","","ProjectTests","UpdateAddedProject","UpdateAddedProject","Verifying an added project has been updated"
"failed","Mon Oct 27 12:41:59 GMT 2025","Mon Oct 27 12:41:59 GMT 2025","97","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :suite_mode is not a supported enum value (\\\""4\\\"").\""}"")","Verifying a response with invalid data"
"broken","Mon Oct 27 12:41:47 GMT 2025","Mon Oct 27 12:41:58 GMT 2025","11204","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""' OR '1'='1"",""' OR '1'='1"")","Check the error messages if username or password are incorrect"
"broken","Mon Oct 27 12:41:35 GMT 2025","Mon Oct 27 12:41:47 GMT 2025","11536","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"broken","Mon Oct 27 12:41:35 GMT 2025","Mon Oct 27 12:41:47 GMT 2025","11816","","","","ProjectTests","CheckMessageInProjectDelConformationWindow","CheckMessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"broken","Mon Oct 27 12:41:14 GMT 2025","Mon Oct 27 12:41:35 GMT 2025","21369","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"broken","Mon Oct 27 12:41:58 GMT 2025","Mon Oct 27 12:41:59 GMT 2025","166","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Oct 27 12:41:59 GMT 2025","Mon Oct 27 12:41:59 GMT 2025","79","","","","ProjectApiTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updated"
"broken","Mon Oct 27 12:41:59 GMT 2025","Mon Oct 27 12:41:59 GMT 2025","105","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Oct 27 12:41:59 GMT 2025","Mon Oct 27 12:41:59 GMT 2025","107","","","","ProjectApiTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
"broken","Mon Oct 27 12:41:58 GMT 2025","Mon Oct 27 12:42:09 GMT 2025","11059","","","","AuthenticationTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
"broken","Mon Oct 27 12:41:14 GMT 2025","Mon Oct 27 12:41:35 GMT 2025","21490","","","","AuthenticationTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
