"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Oct 21 12:34:00 GMT 2024","Mon Oct 21 12:34:27 GMT 2024","27662","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"passed","Mon Oct 21 12:34:00 GMT 2024","Mon Oct 21 12:34:23 GMT 2024","23724","","","","AuthenticationTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
"broken","Mon Oct 21 12:34:00 GMT 2024","Mon Oct 21 12:34:28 GMT 2024","28183","","","","ProjectTests","AddProject","AddProject","Verifying for adding a project with model data"
"broken","Mon Oct 21 12:34:34 GMT 2024","Mon Oct 21 12:34:34 GMT 2024","228","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Oct 21 12:34:34 GMT 2024","Mon Oct 21 12:34:34 GMT 2024","227","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project Full, Announcement: This is a full test project announcement., IsShowAnnouncement: True, ProjectTypeByValue: 1,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Oct 21 12:34:38 GMT 2024","Mon Oct 21 12:34:48 GMT 2024","10159","","","","AuthenticationTests","Logout","Logout","Check logout"
"passed","Mon Oct 21 12:34:00 GMT 2024","Mon Oct 21 12:34:23 GMT 2024","23672","","","","AuthenticationTests","LoginWithoutUserNameAndPassword","LoginWithoutUserNameAndPassword","Check the error messages if username and password are not entered"
"broken","Mon Oct 21 12:34:30 GMT 2024","Mon Oct 21 12:34:34 GMT 2024","3822","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"passed","Mon Oct 21 12:34:23 GMT 2024","Mon Oct 21 12:34:30 GMT 2024","6568","","","","ProjectTests","CheckMessageInProjectDelConformationWindow","CheckMessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"broken","Mon Oct 21 12:34:34 GMT 2024","Mon Oct 21 12:34:34 GMT 2024","194","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"passed","Mon Oct 21 12:34:35 GMT 2024","Mon Oct 21 12:34:38 GMT 2024","3430","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""' OR '1'='1"",""' OR '1'='1"")","Check the error messages if username or password are incorrect"
"broken","Mon Oct 21 12:34:28 GMT 2024","Mon Oct 21 12:34:40 GMT 2024","12031","","","","ProjectTests","UpdateAddedProject","UpdateAddedProject","Verifying an added project has been updated"
"broken","Mon Oct 21 12:34:34 GMT 2024","Mon Oct 21 12:34:35 GMT 2024","232","","","","ProjectApiTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
"broken","Mon Oct 21 12:34:35 GMT 2024","Mon Oct 21 12:34:35 GMT 2024","207","","","","ProjectApiTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updated"
"broken","Mon Oct 21 12:34:23 GMT 2024","Mon Oct 21 12:34:32 GMT 2024","9163","","","","ProjectTests","CheckMessageAddingProjectWithEmptyName","CheckMessageAddingProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
"passed","Mon Oct 21 12:34:35 GMT 2024","Mon Oct 21 12:34:38 GMT 2024","3079","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""UserName"",""Password"")","Check the error messages if username or password are incorrect"
"passed","Mon Oct 21 12:34:37 GMT 2024","Mon Oct 21 12:34:40 GMT 2024","3303","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""<script>alert(1)</script>"",""<script>alert(1)</script>"")","Check the error messages if username or password are incorrect"
"broken","Mon Oct 21 12:34:38 GMT 2024","Mon Oct 21 12:34:47 GMT 2024","8605","","","","AuthenticationTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
"broken","Mon Oct 21 12:34:34 GMT 2024","Mon Oct 21 12:34:34 GMT 2024","225","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = null, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"failed","Mon Oct 21 12:34:34 GMT 2024","Mon Oct 21 12:34:35 GMT 2024","230","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :suite_mode is not a supported enum value (\\\""4\\\"").\""}"")","Verifying a response with invalid data"
"broken","Mon Oct 21 12:34:32 GMT 2024","Mon Oct 21 12:34:37 GMT 2024","4354","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"broken","Mon Oct 21 12:34:27 GMT 2024","Mon Oct 21 12:34:34 GMT 2024","6650","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
"failed","Mon Oct 21 12:34:34 GMT 2024","Mon Oct 21 12:34:34 GMT 2024","297","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :name is a required field.\""}"")","Verifying a response with invalid data"
