"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 20 13:42:50 GMT 2024","Thu Jun 20 13:42:52 GMT 2024","2054","","","","LoginTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
"passed","Thu Jun 20 13:42:54 GMT 2024","Thu Jun 20 13:42:55 GMT 2024","293","","","","ApiProjectTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :name is a required field.\""}"")","Verifying a response with invalid data"
"passed","Thu Jun 20 13:42:52 GMT 2024","Thu Jun 20 13:42:54 GMT 2024","1842","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""' OR '1'='1"",""' OR '1'='1"")","Check the error messages if username or password are incorrect"
"passed","Thu Jun 20 13:42:48 GMT 2024","Thu Jun 20 13:42:50 GMT 2024","2006","","","","LoginTests","LoginWithoutUserNameAndPassword","LoginWithoutUserNameAndPassword","Check the error messages if username and password are not entered"
"passed","Thu Jun 20 13:42:47 GMT 2024","Thu Jun 20 13:42:53 GMT 2024","5966","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"passed","Thu Jun 20 13:42:40 GMT 2024","Thu Jun 20 13:42:47 GMT 2024","7057","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"passed","Thu Jun 20 13:42:55 GMT 2024","Thu Jun 20 13:42:56 GMT 2024","1412","","","","ApiProjectTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updeleted"
"passed","Thu Jun 20 13:42:55 GMT 2024","Thu Jun 20 13:42:56 GMT 2024","874","","","","ApiProjectTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
"passed","Thu Jun 20 13:42:51 GMT 2024","Thu Jun 20 13:42:53 GMT 2024","1869","","","","LoginTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""UserName"",""Password"")","Check the error messages if username or password are incorrect"
"passed","Thu Jun 20 13:42:53 GMT 2024","Thu Jun 20 13:42:53 GMT 2024","576","","","","ApiProjectTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"passed","Thu Jun 20 13:42:40 GMT 2024","Thu Jun 20 13:42:45 GMT 2024","5051","","","","ProjectTests","CheckMessageAddingProjectWithEmptyName","CheckMessageAddingProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
