"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jul 14 12:42:20 GMT 2025","Mon Jul 14 12:42:32 GMT 2025","11939","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
"broken","Mon Jul 14 12:41:55 GMT 2025","Mon Jul 14 12:42:20 GMT 2025","25098","","","","AuthenticationTests","LoginWithoutUserNameAndPassword","LoginWithoutUserNameAndPassword","Check the error messages if username and password are not entered"
"broken","Mon Jul 14 12:42:20 GMT 2025","Mon Jul 14 12:42:32 GMT 2025","11156","","","","ProjectTests","CheckMessageInProjectDelConformationWindow","CheckMessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"failed","Mon Jul 14 12:42:44 GMT 2025","Mon Jul 14 12:42:44 GMT 2025","149","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :name is a required field.\""}"")","Verifying a response with invalid data"
"broken","Mon Jul 14 12:42:32 GMT 2025","Mon Jul 14 12:42:43 GMT 2025","11316","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"failed","Mon Jul 14 12:42:44 GMT 2025","Mon Jul 14 12:42:44 GMT 2025","42","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :suite_mode is not a supported enum value (\\\""4\\\"").\""}"")","Verifying a response with invalid data"
"broken","Mon Jul 14 12:42:43 GMT 2025","Mon Jul 14 12:42:54 GMT 2025","11123","","","","AuthenticationTests","Logout","Logout","Check logout"
"broken","Mon Jul 14 12:42:44 GMT 2025","Mon Jul 14 12:42:44 GMT 2025","76","","","","ProjectApiTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
"broken","Mon Jul 14 12:42:44 GMT 2025","Mon Jul 14 12:42:44 GMT 2025","108","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Jul 14 12:42:44 GMT 2025","Mon Jul 14 12:42:44 GMT 2025","43","","","","ProjectApiTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updated"
"broken","Mon Jul 14 12:42:44 GMT 2025","Mon Jul 14 12:42:55 GMT 2025","11033","","","","AuthenticationTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
"broken","Mon Jul 14 12:41:55 GMT 2025","Mon Jul 14 12:42:20 GMT 2025","25095","","","","AuthenticationTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
"broken","Mon Jul 14 12:42:44 GMT 2025","Mon Jul 14 12:42:44 GMT 2025","67","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = null, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Jul 14 12:42:20 GMT 2025","Mon Jul 14 12:42:32 GMT 2025","11585","","","","ProjectTests","UpdateAddedProject","UpdateAddedProject","Verifying an added project has been updated"
"broken","Mon Jul 14 12:41:55 GMT 2025","Mon Jul 14 12:42:20 GMT 2025","25079","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"broken","Mon Jul 14 12:42:32 GMT 2025","Mon Jul 14 12:42:43 GMT 2025","11177","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"broken","Mon Jul 14 12:42:44 GMT 2025","Mon Jul 14 12:42:44 GMT 2025","101","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Jul 14 12:42:43 GMT 2025","Mon Jul 14 12:42:54 GMT 2025","11027","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""<script>alert(1)</script>"",""<script>alert(1)</script>"")","Check the error messages if username or password are incorrect"
