"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Feb 10 12:34:55 GMT 2025","Mon Feb 10 12:36:15 GMT 2025","80176","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"broken","Mon Feb 10 12:35:36 GMT 2025","Mon Feb 10 12:35:36 GMT 2025","165","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = null, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Feb 10 12:33:18 GMT 2025","Mon Feb 10 12:34:55 GMT 2025","96517","","","","AuthenticationTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
"broken","Mon Feb 10 12:34:34 GMT 2025","Mon Feb 10 12:36:15 GMT 2025","101117","","","","ProjectTests","UpdateAddedProject","UpdateAddedProject","Verifying an added project has been updated"
"failed","Mon Feb 10 12:36:16 GMT 2025","Mon Feb 10 12:36:16 GMT 2025","150","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :suite_mode is not a supported enum value (\\\""4\\\"").\""}"")","Verifying a response with invalid data"
"broken","Mon Feb 10 12:34:55 GMT 2025","Mon Feb 10 12:35:36 GMT 2025","40695","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"passed","Mon Feb 10 12:33:18 GMT 2025","Mon Feb 10 12:33:24 GMT 2025","5258","","","","AuthenticationTests","LoginWithoutUserNameAndPassword","LoginWithoutUserNameAndPassword","Check the error messages if username and password are not entered"
"passed","Mon Feb 10 12:35:40 GMT 2025","Mon Feb 10 12:36:10 GMT 2025","29975","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""' OR '1'='1"",""' OR '1'='1"")","Check the error messages if username or password are incorrect"
"broken","Mon Feb 10 12:33:18 GMT 2025","Mon Feb 10 12:34:29 GMT 2025","70623","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"broken","Mon Feb 10 12:36:16 GMT 2025","Mon Feb 10 12:36:17 GMT 2025","175","","","","ProjectApiTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
"passed","Mon Feb 10 12:36:10 GMT 2025","Mon Feb 10 12:37:02 GMT 2025","52200","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""<script>alert(1)</script>"",""<script>alert(1)</script>"")","Check the error messages if username or password are incorrect"
"broken","Mon Feb 10 12:33:18 GMT 2025","Mon Feb 10 12:33:40 GMT 2025","21115","","","","ProjectTests","AddProject","AddProject","Verifying for adding a project with model data"
"broken","Mon Feb 10 12:33:24 GMT 2025","Mon Feb 10 12:34:34 GMT 2025","70278","","","","ProjectTests","CheckMessageAddingProjectWithEmptyName","CheckMessageAddingProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
"broken","Mon Feb 10 12:33:40 GMT 2025","Mon Feb 10 12:34:55 GMT 2025","75445","","","","ProjectTests","CheckMessageInProjectDelConformationWindow","CheckMessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"broken","Mon Feb 10 12:36:15 GMT 2025","Mon Feb 10 12:37:05 GMT 2025","50253","","","","AuthenticationTests","Logout","Logout","Check logout"
"broken","Mon Feb 10 12:35:36 GMT 2025","Mon Feb 10 12:35:36 GMT 2025","214","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"failed","Mon Feb 10 12:36:16 GMT 2025","Mon Feb 10 12:36:16 GMT 2025","364","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :name is a required field.\""}"")","Verifying a response with invalid data"
"passed","Mon Feb 10 12:35:36 GMT 2025","Mon Feb 10 12:36:16 GMT 2025","39465","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""UserName"",""Password"")","Check the error messages if username or password are incorrect"
"broken","Mon Feb 10 12:35:36 GMT 2025","Mon Feb 10 12:35:36 GMT 2025","139","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Feb 10 12:36:15 GMT 2025","Mon Feb 10 12:38:13 GMT 2025","117838","","","","AuthenticationTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
"broken","Mon Feb 10 12:35:36 GMT 2025","Mon Feb 10 12:35:36 GMT 2025","159","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project Full, Announcement: This is a full test project announcement., IsShowAnnouncement: True, ProjectTypeByValue: 1,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Feb 10 12:36:17 GMT 2025","Mon Feb 10 12:36:17 GMT 2025","157","","","","ProjectApiTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updated"
"broken","Mon Feb 10 12:34:29 GMT 2025","Mon Feb 10 12:35:40 GMT 2025","71200","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
