"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Oct 13 12:40:02 GMT 2025","Mon Oct 13 12:40:02 GMT 2025","281","","","","ProjectApiTests","UpdateAddedProjectAPI","UpdateAddedProjectAPI","Verifying an added project has been updated"
"broken","Mon Oct 13 12:39:50 GMT 2025","Mon Oct 13 12:40:01 GMT 2025","11357","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""UserName"",""Password"")","Check the error messages if username or password are incorrect"
"broken","Mon Oct 13 12:40:02 GMT 2025","Mon Oct 13 12:40:02 GMT 2025","102","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Oct 13 12:40:01 GMT 2025","Mon Oct 13 12:40:01 GMT 2025","101","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"failed","Mon Oct 13 12:40:02 GMT 2025","Mon Oct 13 12:40:02 GMT 2025","148","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :suite_mode is not a supported enum value (\\\""4\\\"").\""}"")","Verifying a response with invalid data"
"broken","Mon Oct 13 12:39:11 GMT 2025","Mon Oct 13 12:39:38 GMT 2025","26601","","","","MilestoneTests","AddMilestone","AddMilestone","Verifying for adding a milestone with model data"
"failed","Mon Oct 13 12:40:02 GMT 2025","Mon Oct 13 12:40:02 GMT 2025","133","","","","ProjectApiTests","AddProjectNegativeAPI","AddProjectNegativeAPI(System.Collections.Generic.Dictionary`2[System.String,System.Object],""{\""error\"":\""Field :name is a required field.\""}"")","Verifying a response with invalid data"
"broken","Mon Oct 13 12:39:38 GMT 2025","Mon Oct 13 12:39:50 GMT 2025","11610","","","","ProjectTests","CheckMessageInProjectDelConformationWindow","CheckMessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"broken","Mon Oct 13 12:39:38 GMT 2025","Mon Oct 13 12:39:50 GMT 2025","11731","","","","ProjectTests","CheckMessageAddingProjectWithEmptyName","CheckMessageAddingProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
"broken","Mon Oct 13 12:40:01 GMT 2025","Mon Oct 13 12:40:02 GMT 2025","103","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = null, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Oct 13 12:39:38 GMT 2025","Mon Oct 13 12:39:50 GMT 2025","11469","","","","ProjectTests","CheckExistenceProjectAfterRefusalDeleteIt","CheckExistenceProjectAfterRefusalDeleteIt","Verifying if the project is in the list if you refused to delete it"
"broken","Mon Oct 13 12:39:38 GMT 2025","Mon Oct 13 12:39:49 GMT 2025","11336","","","","MilestoneTests","DeleteAddedMilestone","DeleteAddedMilestone","Verifying an added milestone has been deleted"
"broken","Mon Oct 13 12:39:11 GMT 2025","Mon Oct 13 12:39:38 GMT 2025","26601","","","","AuthenticationTests","LoginWithoutUserNameAndPassword","LoginWithoutUserNameAndPassword","Check the error messages if username and password are not entered"
"broken","Mon Oct 13 12:40:01 GMT 2025","Mon Oct 13 12:40:12 GMT 2025","11218","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""<script>alert(1)</script>"",""<script>alert(1)</script>"")","Check the error messages if username or password are incorrect"
"broken","Mon Oct 13 12:40:01 GMT 2025","Mon Oct 13 12:40:01 GMT 2025","214","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project Full, Announcement: This is a full test project announcement., IsShowAnnouncement: True, ProjectTypeByValue: 1,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Oct 13 12:39:11 GMT 2025","Mon Oct 13 12:39:38 GMT 2025","26600","","","","AuthenticationTests","LoginWithShortPassword","LoginWithShortPassword","Check the error message if password is less than 5 characters"
"broken","Mon Oct 13 12:39:50 GMT 2025","Mon Oct 13 12:40:01 GMT 2025","11266","","","","ProjectTests","UpdateAddedProject","UpdateAddedProject","Verifying an added project has been updated"
"broken","Mon Oct 13 12:40:01 GMT 2025","Mon Oct 13 12:40:12 GMT 2025","11187","","","","AuthenticationTests","Logout","Logout","Check logout"
"broken","Mon Oct 13 12:39:49 GMT 2025","Mon Oct 13 12:40:01 GMT 2025","11093","","","","ProjectTests","DeleteAddedProject","DeleteAddedProject","Verifying an added project has been deleted"
"broken","Mon Oct 13 12:40:01 GMT 2025","Mon Oct 13 12:40:12 GMT 2025","11144","","","","AuthenticationTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
"broken","Mon Oct 13 12:39:50 GMT 2025","Mon Oct 13 12:40:01 GMT 2025","11288","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""' OR '1'='1"",""' OR '1'='1"")","Check the error messages if username or password are incorrect"
"broken","Mon Oct 13 12:39:11 GMT 2025","Mon Oct 13 12:39:38 GMT 2025","26597","","","","ProjectTests","AddProject","AddProject","Verifying for adding a project with model data"
"broken","Mon Oct 13 12:40:02 GMT 2025","Mon Oct 13 12:40:02 GMT 2025","124","","","","ProjectApiTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
