"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jan 13 12:35:13 GMT 2025","Mon Jan 13 12:35:21 GMT 2025","8186","","","","AuthenticationTests","PositiveLogin","PositiveLogin","Check login with the correct username and password"
"broken","Mon Jan 13 12:35:14 GMT 2025","Mon Jan 13 12:35:14 GMT 2025","186","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Empty Announcement, Checkboxes = false, Announcement: , IsShowAnnouncement: False, ProjectTypeByValue: 2,IsEnableTestCase: False)","Verifying the addition of a project with test data from the .json file"
"broken","Mon Jan 13 12:35:07 GMT 2025","Mon Jan 13 12:35:18 GMT 2025","11382","","","","ProjectTests","UpdateAddedProject","UpdateAddedProject","Verifying an added project has been updated"
"broken","Mon Jan 13 12:35:12 GMT 2025","Mon Jan 13 12:35:22 GMT 2025","9706","","","","AuthenticationTests","Logout","Logout","Check logout"
"broken","Mon Jan 13 12:35:15 GMT 2025","Mon Jan 13 12:35:16 GMT 2025","208","","","","ProjectApiTests","DeleteAddedProjectAPI","DeleteAddedProjectAPI","Verifying an added project has been deleted"
"passed","Mon Jan 13 12:35:01 GMT 2025","Mon Jan 13 12:35:08 GMT 2025","6168","","","","ProjectTests","CheckMessageInProjectDelConformationWindow","CheckMessageInProjectDelConformationWindow","Verifying the message text in the project deletion confirmation window"
"passed","Mon Jan 13 12:35:10 GMT 2025","Mon Jan 13 12:35:13 GMT 2025","2957","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""<script>alert(1)</script>"",""<script>alert(1)</script>"")","Check the error messages if username or password are incorrect"
"broken","Mon Jan 13 12:35:01 GMT 2025","Mon Jan 13 12:35:10 GMT 2025","8935","","","","ProjectTests","CheckMessageAddingProjectWithEmptyName","CheckMessageAddingProjectWithEmptyName","Verifying the error message when trying to create a project with an empty name"
"passed","Mon Jan 13 12:35:08 GMT 2025","Mon Jan 13 12:35:10 GMT 2025","1944","","","","AuthenticationTests","LoginWithWrongUserNameOrPassword","LoginWithWrongUserNameOrPassword(""UserName"",""Password"")","Check the error messages if username or password are incorrect"
"broken","Mon Jan 13 12:35:15 GMT 2025","Mon Jan 13 12:35:15 GMT 2025","319","","","","ProjectApiTests","AddProjectAPI","AddProjectAPI(Id: , Name: EAntonova Project with a Very Long Name to Test Boundary Conditions in the System, Announcement: This is a very long announcement text that is used to test the boundary conditions for the announcement field in the system. Ensuring that the system can handle long text inputs gracefully without any issues, this announcement is intentionally made verbose. Here is some more text to make it even longer. Testing the system ability to manage large strings is critical. If the system can handle this length without crashing, it can be considered robust. Add even more text to ensure we reach a significant length., IsShowAnnouncement: True, ProjectTypeByValue: 3,IsEnableTestCase: True)","Verifying the addition of a project with test data from the .json file"
